0x07D
TC_YW_Router_NotMessageRouter_0x135_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x135,CAN信号路由_(VDCFailure)_0x135->0x136,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：EPS_SASAngle，报文ID：0x135中信号
VDCFailure=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：EPS_SASAngle01，报文ID：0x136分别对应以下信号值
VDCFailure01=
收到报文周期为10ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x135_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x135,CAN信号路由_(TCSFailure)_0x135->0x136,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：EPS_SASAngle，报文ID：0x135中信号
TCSFailure=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：EPS_SASAngle01，报文ID：0x136分别对应以下信号值
TCSFailure01=
收到报文周期为10ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x135_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x135,CAN信号路由_(EBDFailure)_0x135->0x136,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：EPS_SASAngle，报文ID：0x135中信号
EBDFailure=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：EPS_SASAngle01，报文ID：0x136分别对应以下信号值
EBDFailure=
收到报文周期为10ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x135_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x135,CAN信号路由_(BrkPrs)_0x135->0x136,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：EPS_SASAngle，报文ID：0x135中信号
BrkPrs=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：EPS_SASAngle01，报文ID：0x136分别对应以下信号值
BrkPrs=
收到报文周期为10ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x135_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x135,CAN信号路由_(ABSFailure)_0x135->0x136,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：EPS_SASAngle，报文ID：0x135中信号
ABSFailure=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：EPS_SASAngle01，报文ID：0x136分别对应以下信号值
ABSFailure=
收到报文周期为10ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x135_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x135,CAN信号路由_(TCSItvInProgress)_0x135->0x136,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：EPS_SASAngle，报文ID：0x135中信号
TCSItvInProgress=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：EPS_SASAngle01，报文ID：0x136分别对应以下信号值
TCSItvInProgress01=
收到报文周期为10ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x135_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x135,CAN信号路由_(NoBrakeForce)_0x135->0x136,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：EPS_SASAngle，报文ID：0x135中信号
NoBrakeForce=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：EPS_SASAngle01，报文ID：0x136分别对应以下信号值
NoBrakeForce01=
收到报文周期为10ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x135_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x135,CAN信号路由_(BrakeDiscTempHigh)_0x135->0x136,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：EPS_SASAngle，报文ID：0x135中信号
BrakeDiscTempHigh=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：EPS_SASAngle01，报文ID：0x136分别对应以下信号值
BrakeDiscTempHigh=
收到报文周期为10ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x135_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x135,CAN信号路由_(AYCItvInProgress)_0x135->0x136,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：EPS_SASAngle，报文ID：0x135中信号
AYCItvInProgress=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：EPS_SASAngle01，报文ID：0x136分别对应以下信号值
AYCItvInProgress=
收到报文周期为10ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x135_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x135,CAN信号路由_(ABSItvInProgress)_0x135->0x136,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：EPS_SASAngle，报文ID：0x135中信号
ABSItvInProgress=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：EPS_SASAngle01，报文ID：0x136分别对应以下信号值
ABSItvInProgress=
收到报文周期为10ms，DLC=8
",陈昌松
0x238
TC_YW_Router_NotMessageRouter_0x238_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x238,CAN信号路由_(ACCMode_ESP)_0x238->0x238,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：VDC_MRR_SysSt，报文ID：0x238中信号
ACCMode_ESP=
2.报文周期设定为20ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：VDC_MRR_SysSt，报文ID：0x238分别对应以下信号值
ACCMode_ESP=
收到报文周期为20ms，DLC=8
",陈昌松
0x140
TC_YW_Router_NotMessageRouter_0x140_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x140,CAN信号路由_(AccAxTarAim)_0x140->0x140,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：MRR_SysSt，报文ID：0x140中信号
AccAxTarAim=
2.报文周期设定为20ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：MRR_SysSt，报文ID：0x140分别对应以下信号值
AccAxTarAim=
收到报文周期为20ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x140_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x140,CAN信号路由_(DriveOff)_0x140->0x140,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：MRR_SysSt，报文ID：0x140中信号
DriveOff=
2.报文周期设定为20ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：MRR_SysSt，报文ID：0x140分别对应以下信号值
DriveOff=
收到报文周期为20ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x140_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x140,CAN信号路由_(DecToStop)_0x140->0x140,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：MRR_SysSt，报文ID：0x140中信号
DecToStop=
2.报文周期设定为20ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：MRR_SysSt，报文ID：0x140分别对应以下信号值
DecToStop=
收到报文周期为20ms，DLC=8
",陈昌松
0x143
TC_YW_Router_NotMessageRouter_0x143_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x143,CAN信号路由_(AEBaxTar)_0x143->0x143,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：MRR_PSSSysSt，报文ID：0x143中信号
AEBaxTar=
2.报文周期设定为20ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：MRR_PSSSysSt，报文ID：0x143分别对应以下信号值
AEBaxTar=
收到报文周期为20ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x143_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x143,CAN信号路由_(AEBDecCtrlRequest)_0x143->0x143,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：MRR_PSSSysSt，报文ID：0x143中信号
AEBDecCtrlRequest=
2.报文周期设定为20ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：MRR_PSSSysSt，报文ID：0x143分别对应以下信号值
AEBDecCtrlRequest=
收到报文周期为20ms，DLC=8
",陈昌松
0x160
TC_YW_Router_NotMessageRouter_0x160_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x160,CAN信号路由_(VLCAvailable)_0x160->0x160,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：MPC_VCU_ACC，报文ID：0x160中信号
VLCAvailable=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：MPC_VCU_ACC，报文ID：0x160分别对应以下信号值
VLCAvailable01=
收到报文周期为10ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x160_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x160,CAN信号路由_(VLCActive)_0x160->0x160,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：MPC_VCU_ACC，报文ID：0x160中信号
VLCActive=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：MPC_VCU_ACC，报文ID：0x160分别对应以下信号值
VLCActive01=
收到报文周期为10ms，DLC=8
",陈昌松
0x153
TC_YW_Router_NotMessageRouter_0x153_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x153,CAN信号路由_(HBBActive)_0x153->0x153,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：VCU_ACC，报文ID：0x153中信号
HBBActive=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：VCU_ACC，报文ID：0x153分别对应以下信号值
HBBActive=
收到报文周期为10ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x153_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x153,CAN信号路由_(VLC_InternalTargetAcceleration)_0x153->0x153,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：VCU_ACC，报文ID：0x153中信号
VLC_InternalTargetAcceleration=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：VCU_ACC，报文ID：0x153分别对应以下信号值
VLC_InternalTargetAcceleration=
收到报文周期为10ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x153_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x153,CAN信号路由_(EBS_BrkPelPosAct)_0x153->0x153,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：VCU_ACC，报文ID：0x153中信号
EBS_BrkPelPosAct=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：VCU_ACC，报文ID：0x153分别对应以下信号值
EBS_BrkPelPosAct=
收到报文周期为10ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x153_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x153,CAN信号路由_(EBS_BrkPelPosActVD)_0x153->0x153,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：VCU_ACC，报文ID：0x153中信号
EBS_BrkPelPosActVD=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：VCU_ACC，报文ID：0x153分别对应以下信号值
EBS_BrkPelPosActVD=
收到报文周期为10ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x153_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x153,CAN信号路由_(VCU_CDD_active)_0x153->0x153,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：VCU_ACC，报文ID：0x153中信号
VCU_CDD_active=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：VCU_ACC，报文ID：0x153分别对应以下信号值
VCU_CDD_active=
收到报文周期为10ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x153_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x153,CAN信号路由_(VCU_CDD_available)_0x153->0x153,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：VCU_ACC，报文ID：0x153中信号
VCU_CDD_available=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：VCU_ACC，报文ID：0x153分别对应以下信号值
VCU_CDD_available=
收到报文周期为10ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x153_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x153,CAN信号路由_(CDDActiveVehHold)_0x153->0x153,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：VCU_ACC，报文ID：0x153中信号
CDDActiveVehHold=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：VCU_ACC，报文ID：0x153分别对应以下信号值
CDDActiveVehHold=
收到报文周期为10ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x153_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x153,CAN信号路由_(AutoHoldActive)_0x153->0x153,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：VCU_ACC，报文ID：0x153中信号
AutoHoldActive=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：VCU_ACC，报文ID：0x153分别对应以下信号值
AutoHoldActive=
收到报文周期为10ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x153_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x153,CAN信号路由_(ACCPassiveSts)_0x153->0x153,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：VCU_ACC，报文ID：0x153中信号
ACCPassiveSts=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：VCU_ACC，报文ID：0x153分别对应以下信号值
ACCPassiveSts=
收到报文周期为10ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x153_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x153,CAN信号路由_(GearMove)_0x153->0x153,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：VCU_ACC，报文ID：0x153中信号
GearMove=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：VCU_ACC，报文ID：0x153分别对应以下信号值
GearMove=
收到报文周期为10ms，DLC=8
",陈昌松
0x1F4
TC_YW_Router_NotMessageRouter_0x1F4_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x1F4,CAN信号路由_(HVBSOCVCU)_0x1F4->0x1F5,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：srBI_VehSt，报文ID：0x1F4中信号
HVBSOCVCU=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：srBI_VehSt01，报文ID：0x1F5分别对应以下信号值
HVBSOCVCU=
收到报文周期为10ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x1F4_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x1F4,CAN信号路由_(VehicleStandstill)_0x1F4->0x1F5,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：srBI_VehSt，报文ID：0x1F4中信号
VehicleStandstill=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：srBI_VehSt01，报文ID：0x1F5分别对应以下信号值
VehicleStandstill01=
收到报文周期为10ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x1F4_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x1F4,CAN信号路由_(Poslamp)_0x1F4->0x1F5,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：srBI_VehSt，报文ID：0x1F4中信号
Poslamp=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：srBI_VehSt01，报文ID：0x1F5分别对应以下信号值
Poslamp01=
收到报文周期为10ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x1F4_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x1F4,CAN信号路由_(PsgDoorStatus)_0x1F4->0x1F5,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：srBI_VehSt，报文ID：0x1F4中信号
PsgDoorStatus=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：srBI_VehSt01，报文ID：0x1F5分别对应以下信号值
PsgDoorStatus=
收到报文周期为10ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x1F4_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x1F4,CAN信号路由_(TrunkDoorSts)_0x1F4->0x1F5,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：srBI_VehSt，报文ID：0x1F4中信号
TrunkDoorSts=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：srBI_VehSt01，报文ID：0x1F5分别对应以下信号值
TrunkDoorSts=
收到报文周期为10ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x1F4_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x1F4,CAN信号路由_(RRDoorStatus)_0x1F4->0x1F5,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：srBI_VehSt，报文ID：0x1F4中信号
RRDoorStatus=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：srBI_VehSt01，报文ID：0x1F5分别对应以下信号值
RRDoorStatus=
收到报文周期为10ms，DLC=8
",陈昌松
TC_YW_Router_NotMessageRouter_0x1F4_001,SWRS-1,A,CAN路由,基本功能,手动测试,0x1F4,CAN信号路由_(RLDoorStatus)_0x1F4->0x1F5,"1.被测板的CAN1连接CANoe的CAN1，被测板的CAN8连接CANoe的CAN2连接
2.被测板子正常启动","1.使用CANoe工具，在CANOE中对应CAN1通道上发送报文名称：srBI_VehSt，报文ID：0x1F4中信号
RLDoorStatus=
2.报文周期设定为10ms，DLC=8发送报文
","2.在CANOE中对应CAN2通道能收到报文名称：srBI_VehSt01，报文ID：0x1F5分别对应以下信号值
RLDoorStatus=
收到报文周期为10ms，DLC=8
",陈昌松
